site;site_code;lat;long;province;year;month;sampling_date;season;sample_event;survey_type;plant_species;tiller_diam;tiller_height;tiller_alive;tiller_seeding;exit_holes_stem;exit_holes_inflor;tetramesa_sp1_abun;tetramesa_sp1_pres;tetramesa_sp2_abun;tetramesa_sp2_pres;bruchophagus_sp1_abun;bruchophagus_sp1_pres;shotholeborer_sp1_abun;shotholeborer_sp1_pres;chloropid_sp1_abun;chloropid_sp1_pres;eurytomid_sp4_abun;eurytomid_sp4_pres;ustilago_sp_pres;exit_holes_total;endo_abun_total;insect_abun_total;disturbance_type;disturb_time_since;disturb_allow_overwinter;insect_code;insect_order;insect_family;insect_id;second_insect_id;notes
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;5.8;160;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;4.0;107;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;4.2;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;6.0;172;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;5.1;152;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;5.5;170;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;5.2;137;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;4.7;158;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;3.2;104;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;May;May-18;Winter;4;LTS;Hyparrhenia hirta;3.4;120;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;4.2;118;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.7;73;NA;NA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;slashing;> 4 months;No;L1-M18-1;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;100;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.9;98;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.1;109;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.9;114;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.8;84;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.7;100;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.6;73;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;88;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Melinis repens;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;3.4;91;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;5.2;132;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;4.6;122;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;4.4;131;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;4.1;121;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;5.7;160;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;5.3;146;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;5.3;149;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;6.0;169;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;July;Jul-18;Winter;5;LTS;Hyparrhenia hirta;5.5;137;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 4 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.3;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.5;44;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.1;54;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;1.8;60;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;1.8;55;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.0;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.2;51;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;1.7;47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;1.9;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;2.2;55;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Melinis repens;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;3;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;3;4;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Westwood;LTS001;-29.82913;30.95911;KZN;2018;September;Sep-18;Winter;6;LTS;Hyparrhenia hirta;NA;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.7;80;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.4;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.7;69;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;3.4;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.8;49;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.0;61;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.1;52;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;3.3;105;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.5;79;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;3.0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 6 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;3.1;110;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.2;58;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.7;79;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.4;91;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;3.4;96;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.9;90;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.5;84;1;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;2;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;2.4;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;1.9;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus africanus;3.2;104;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;> 8 months;Yes;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;1.5;33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;1.7;42;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;3.5;112;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;3.0;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;2.3;78;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;2.3;91;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;2.5;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;2.9;94;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;2.9;96;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus africanus;3.4;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 2 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;2.0;63;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;2.2;55;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;2.8;75;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;2.9;81;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;3.2;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;2.7;85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;3.2;97;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;1.7;48;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
Dawncliffe;LTS002;-29.83792;30.91395;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus africanus;1.8;46;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 4 months;No;;;;;;
